customer_tweet_id,previous_context,customer_message,apple_reply,intent,escalate,label_reason,auto_intent_number,auto_intent,auto_escalate,auto_label_reason,review_status,confidence
1670137,,@AppleSupport why doesn’t @1122 work with music part of control centre or show up on my lock screen since latest update?,@508441 Let's take a look at this for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
321783,@192657 We're here to help. DM us more details about the issue and we'll do our best to provide assistance. https://t.co/GDrqU22YpT,@AppleSupport Sent. I am hopeful a new update is coming soon as it seems my issues are shared by many iPhone users,"@192657 We've received your DM, and will continue working from there. Be on the lookout for our response.",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
302964,,"Someone let me know when @115858 fixes the ""I"" glitch so I can update to iOS 11","@188308 We recently released an iOS update that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6

DM us back if you have any other questions. We're here to help. https://t.co/GDrqU22YpT",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1864406,@AppleSupport You have to send out an update correcting everything the last two updates have messed up.,@AppleSupport iPhone 6s+ crashes when I’m using Pandora in the background of Candy Crush. None of this happened until the last two updates.,@557018 We’d like to be of assistance. Which version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
641921,"@272336 We'd love to help you out! This link has all the specifications for iPhone 8, as well as 8 Plus: https://t.co/U12xqgJWbP There is also a link with information about iOS 11 capabilities on that page. For more information, reach out here: https://t.co/8yjRd1Xo0i","@AppleSupport It doesn't say how much ram it has on the specifications page, does the 8 plus have 2 or 3GB of ram?","@272336 Got it! If you weren’t able to locate it on that page, you’ll want to reach out to our sales experts so they can answer any sales questions you may have: https://t.co/8yjRd1Xo0i",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
1475426,,"Hey @115858 I️ def update my phone.....why do I️ still see a box, exclamation mark, and question mark whenever the letter I️ is used 🤔🤨🧐",@462518 We can offer some guidance. Meet us in DM and we'll continue from there. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
2057376,,Come Tuesday I’ve been to @115858 three times in a week to resolve my issue with iOS 11. Do you think it’s resolved????? LOL NO,@264978 Hey there. Let's talk. We'd like to check into other options for you and turn this around for you. Please tap here to DM us: https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
1370800,,Hey @115858 @AppleSupport I need your help to change shipping. Your site won’t lent me and your phone says your too busy...,"@439082 To update a shipping address, visit: https://t.co/LFKMJeOYQp For further help, contact Online Sales here: https://t.co/8yjRd1Xo0i",,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1058144,,@AppleSupport Maps Destination widget not working #iOS11 #iPhone8Plus. Says turn on Significant Locations but they're already on. Ideas?,@369830 We'd be happy to look into this. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
285175,@183941 Let's help with the battery life issue. Check out the link here to maximize your battery life: https://t.co/jYrxcDCN7T,@AppleSupport Link is not working....,@183941 Our apologies. Here is the correct link: https://t.co/bivpdfBNJ6,,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
1824170,,"@115858 PLEASE fix iOS11. Starting today I’ve been unable to save photos, screenshots, take or delete photos.",@257594 We'd like to help you out with your photos! Would you please join us in DM and tell us more about what's happening? https://t.co/GDrqU22YpT,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
1398521,,Switching off my WiFi every 10 minutes on iOS 11 is very annoying @AppleSupport,@445220 We can help. The Control Center only drops current Wi-Fi and/or Bluetooth connections. To turn Wi-Fi off go to Settings &gt; Wi-Fi.,,,,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",REVIEW,medium
1474691,,Hey @115858 will the iPhone X have a silicone charging case? I️ love my silicone case for the 7 but I️ want a charging one for my iPhone X,@240337 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd,,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,medium
322335,@192790 We're here to help. Can you provide us more details on what is taking place with your device?,@AppleSupport Screen unresponsive intermittently. Unable to hear some incoming calls. Apps including phone and messaging freezing. No longer a phone!,@192790 We're happy to help. Join us in DM and we can take a further look into this issue. https://t.co/GDrqU22YpT,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
2152245,,"I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ want @115858 to fix this, Yes, I️ do!",@632446 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,,,,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,REVIEW,medium
2349352,,@115858 your update sucks and i’m tired of my i changing to i️,"@679102 We understand the concern. iOS 11.1.1 has been released and addresses those issues. We'd recommend backing up and updating to the latest version: https://t.co/ahjigcvFRG
After updating, let us know if the issue persists.",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
338611,@196832 Let's see what we can find! What setting do you have for Settings &gt; General &gt; Accessibility &gt; Call Audio Routing?,@AppleSupport Automatic. I don't use bluetooth headset (only the lightning earbuds).,"@196832 To confirm, are you not hearing ringing in the headphones at all? Ringing in both is expected behavior. DM us the answer. https://t.co/GDrqU22YpT",,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
285171,@183940 What kind of issues are you having with the Apple Watch? We'd love to help.,@AppleSupport I took a shower with my Apple Watch and now the speaker sounds nasally,@183940 Could you Direct Message us and let us know what country or region you're located in? https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1598168,"This @AppleSupport update blows. And for what we pay for these phones, they should do that too.",@180336 @AppleSupport I will be making my 3rd trip to the Genius Bar tomorrow because the last update really screwed my phone up,@595054 We'd like to save you a trip to the Apple Store. Please send us a DM with what is going on with your iPhone. We want to help. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
587048,,"2 idas ao Apple Care, 30 dias sem iPhone suporte da Apple é um fiasco, devolveram o mesmo iPhone com problema mais uma vez, estresse nas alturas, @115858","@258647 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1761099,,I️ THIS I️ IS I️ SO I️ ANNOYING I️ @115858,@529988 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,REVIEW,medium
2048389,,@AppleSupport @115858 Why offer updates 4 old models if they aren't optimized? iOS11 wrecked my iPhone's battery life &amp; performance.,@605779 That's not an issue you should have. Select the following link to join us in a DM and we'll take a closer look. https://t.co/GDrqU22YpT,,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
372493,,@115858 i dont understand how its ok to release an update that instantly makes your battery 50% less efficient.  Unacceptable!,"@204259 We're here to help. To start, what device model and software version are you using?",,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
2111327,,@115858 why is every game that’s supposedly supported by the iPhone X not let you exit with a swipe up wtf,@583351 Let's look in to this together. What happens when you swipe up? Are there any app updates available in the App Store?,,,,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,REVIEW,medium
97589,,"@AppleSupport my Apple Watch is unlocking itself! I put it on my wrist in the morning and it asks for an unlock code, if I don’t enter the code it automatically unlocks itself after a couple of minutes anyway! 😳😳 Any ideas? 🙏","@137354 We're happy to look into this further with you. Is the option to 'Unlock with iPhone' enabled? You can see this in the Apple Watch app on your iPhone. Tap My Watch, then Passcode, and look for that setting. Let us know in DM. https://t.co/GDrqU2kzhr",,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
1766732,@531283 This is certainly not the behavior we want you to experience. We'd like to help. Could you tell us which iPhone you're using?,@AppleSupport iPhone 8 Plus 256 GB IOS 11.1,@531283 Is there an update for Spotify in the App Store? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
923683,,"Why must I hard reset my phone everytime I want to make a phone call on #iOS11!? God forbid I wanna increase the volume or toggle between headset/speaker. @115858 @AppleSupport please fix ""the world's most advanced mobile operating system"" because the phone aspect is missing. https://t.co/G2JvsYBKJR",@339210 Let's work together in DM to investigate what's going on with your iPhone. https://t.co/GDrqU22YpT,,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
2353563,"@680070 Let's look into the details together and see what we can figure out. What kind of device is this? When did the lines first appear? Are you aware of anytime that it may have been dropped, liquid spilled on it, or anything hitting/squeezing it?","@AppleSupport It’s the IPad mini. Never been near liquid, dropped or squeezed. Used day before and it was perfect. Went to use it the next day and this had appeared.",@680070 Do these lines appear even when your iPad Mini is starting up with the Apple logo on screen? Please DM us to proceed from here. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
2925653,,"@115858 What MacBook should I get for my 11 Year old sister? She really loves Apple products. (She already owns about 3 chargers, a iPad Air 2, a IPhone 7 and airpods)",@809495 Our Sales team can help. Reach out here:  https://t.co/8yjRd1Xo0i,,,,9,payments_billing,yes,"Customer is reporting a payment, billing, subscription, charge, or refund issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,high
895138,,I hate your software updates @115858  @AppleSupport # https://t.co/d0kYyb5Ivj,@332534 We're here for you. You'll want to follow the instructions in this article: https://t.co/4dqFR4gH4g,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
2346008,"@678369 Got it. If your device is running an older software version, it would be a good idea to get everything updated so we can rule the software out as a possible cause of that behavior. Which iOS version is your device running currently?",@AppleSupport i updated and it solved it,@678369 Great to hear! Be sure to reach out if you need us in the future.,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1066907,@371776 We're here for you. Which version of iOS 11 are you running? You can check by tapping on Settings &gt; General &gt; About.,@AppleSupport iOS 11.0.2 and i just got the notification to update to .3 but I don’t wanna update it anymore for it to not work,@371776 We suggest making sure you have a current backup before updating to iOS 11.0.3. DM us with any questions. https://t.co/GDrqU2kzhr,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
162841,,"@AppleSupport my phone isn’t downloading any apps that I haven’t already downloaded before, like it’ll get to the process where it starts to but it never does","@153621 We want you to be able to download apps with no issues. Meet us in DM and tell us the exact version of iOS you're running, and which country you're in, and we'll take a look at what's going on. https://t.co/GDrqU22YpT",,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1707747,@517512 We'd like to see how we can help. What's happening with your iPhone when you try to post a snap?,@AppleSupport No my phone be freezing by itself and all that extra shit the update made my phone worse and my snap videos don’t even post,@517512 DM us using the link below. We can assist from there. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
849900,@321942 We'd be happy to look into this with you. Can you provide which device you're using?,@AppleSupport iPhone 6,@321942 Thanks for providing that. Are the horizontal lines appearing intermittently or do they stay on the screen?,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1594925,Why does every single photo on my #iPhone now have an exclamation mark and is all blurry? Never happened before #ios11 @AppleSupport,@AppleSupport Aw here hang on: just turned off low power mode and now they are downloading fine. Not great given that the battery lasts about an hour!,@490075 We're glad to hear your photos are downloading. We can help look into what's happening with your battery. Let's meet up in DM: https://t.co/GDrqU22YpT,,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
1724817,@521674 @AppleSupport I️t doesn’t like when I️ use “i” as a stand alone letter. Maybe I️ should clear my cache but don’t know why it’s going crazy,@519704 @521674 @AppleSupport Me am tired of this. Me love apple products but this is getting annoying,@521673 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1527636,,Is @AppleSupport going to fix that ? Box that comes up every time people try to type I??? Smh.,@474325 Let's look at this together. Please DM us. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
456167,,@AppleSupport Bluetooth doesn’t work with my iPhone and iPod,@221513 What type of Bluetooth device are you trying to connect to your iOS devices? Could you also please tell us how long this has been happening?,,,,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",REVIEW,medium
1701615,,@115858 U DID ME SO DIRTY W THIS UPDATE. MY PHONE GOES FROM 100 TO 45 IF I SO MUCH AS UNLOCK IT.,@515931 Let us look into this for you. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
