customer_tweet_id,customer_message,previous_context,expected_intent,predicted_intent,generated_reply,human_label_status,retrieved_case_count,grounding_score,historical_reply_similarity
2353563,"@AppleSupport It’s the IPad mini. Never been near liquid, dropped or squeezed. Used day before and it was perfect. Went to use it the next day and this had appeared.","@680070 Let's look into the details together and see what we can figure out. What kind of device is this? When did the lines first appear? Are you aware of anytime that it may have been dropped, liquid spilled on it, or anything hitting/squeezing it?",hardware_repair,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3233,0.17427125952637723
2925653,"@115858 What MacBook should I get for my 11 Year old sister? She really loves Apple products. (She already owns about 3 chargers, a iPad Air 2, a IPhone 7 and airpods)",,other_unclear,payments_billing,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3423,0.20357178821541771
895138,I hate your software updates @115858  @AppleSupport # https://t.co/d0kYyb5Ivj,,software_update,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? We can also walk through some troubleshooting steps with you.,PROPOSED,3,0.3318,0.2591937265157659
2346008,@AppleSupport i updated and it solved it,"@678369 Got it. If your device is running an older software version, it would be a good idea to get everything updated so we can rule the software out as a possible cause of that behavior. Which iOS version is your device running currently?",other_unclear,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2863,0.11740422230471471
1066907,@AppleSupport iOS 11.0.2 and i just got the notification to update to .3 but I don’t wanna update it anymore for it to not work,@371776 We're here for you. Which version of iOS 11 are you running? You can check by tapping on Settings &gt; General &gt; About.,software_update,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2751,0.1000909974137061
162841,"@AppleSupport my phone isn’t downloading any apps that I haven’t already downloaded before, like it’ll get to the process where it starts to but it never does",,apps_media,payments_billing,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.397,0.17997363592098334
1707747,@AppleSupport No my phone be freezing by itself and all that extra shit the update made my phone worse and my snap videos don’t even post,@517512 We'd like to see how we can help. What's happening with your iPhone when you try to post a snap?,device_performance,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3302,0.18498015136782095
849900,@AppleSupport iPhone 6,@321942 We'd be happy to look into this with you. Can you provide which device you're using?,other_unclear,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3233,0.1742511984414469
1594925,@AppleSupport Aw here hang on: just turned off low power mode and now they are downloading fine. Not great given that the battery lasts about an hour!,Why does every single photo on my #iPhone now have an exclamation mark and is all blurry? Never happened before #ios11 @AppleSupport,battery_power,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4285,0.33621550242224224
1724817,@519704 @521674 @AppleSupport Me am tired of this. Me love apple products but this is getting annoying,@521674 @AppleSupport I️t doesn’t like when I️ use “i” as a stand alone letter. Maybe I️ should clear my cache but don’t know why it’s going crazy,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3423,0.20357178821541771
1527636,Is @AppleSupport going to fix that ? Box that comes up every time people try to type I??? Smh.,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.137,0.06718344008044498
456167,@AppleSupport Bluetooth doesn’t work with my iPhone and iPod,,connectivity_network,connectivity_network,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2916,0.1254729882154937
1701615,@115858 U DID ME SO DIRTY W THIS UPDATE. MY PHONE GOES FROM 100 TO 45 IF I SO MUCH AS UNLOCK IT.,,battery_power,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3395,0.19925900229982074
